0.012248646369563	86353.6287572103
0.0250197738525873	49307.4532508624
0.0367496506939526	-1479.615086022066
0.0490675484943032	35692.04395076059
0.0617635242661671	7328.262216882722
0.0732913089526916	12314.20952451782
0.086049063448119	37156.27368967468
0.0984336470566138	4891.608350173512
0.1106485605667049	24895.878445320035
0.1230501298550424	10402.28276072003
0.1353536098229983	41096.42340119803
0.1481608122847373	24271.69258596012
0.1600572340900767	17609.593104986532
0.172371912784253	32894.55524676884
0.1851357182201329	35818.07172161309
0.1970275019549954	10867.756648347133
0.2092758903165865	35035.30671071014
0.2219066822006854	40718.37719810332
0.2344414891342129	34307.76961675155
0.2466904146461462	12084.714264300652
0.2588282945186068	29341.573986060976
0.2714173687696281	30735.007238865423
0.283573674295322	21653.502369090595
0.2957487976254256	31823.86477314969
0.3084446289787002	42808.04307086195
0.3208810910208854	31017.98269654007
0.3330208419571943	37620.5866625378
0.3453238200894845	40767.79073679727
0.3578513474652272	44273.56519496185
0.3701819957618582	26527.75915683972
0.3824605651408703	51784.05707577066
0.3948569412163606	42220.65559948355
0.4070733619886629	39658.4179883833
0.4193831477144163	39518.73059660255
0.4319423245600626	58590.58948799412
0.4444850792916122	51467.35141012221
0.456757479469798	48198.902322467824
0.4690369373150448	51775.96546642386
0.4813774739475692	57550.7294164543
0.4935771278723023	49001.47507050654
0.505898773176338	63902.17869193738
0.5185463789066009	70415.84803111485
0.5309498047241854	57481.03547417602
0.5430716477894888	55781.96956255406
0.5554713983779096	73750.24153496776
0.5679551612004822	77894.92178103494
0.5802986833393977	62306.7435901424
0.5924332022909303	62909.2047602355
0.6049155770450352	74579.61548103872
0.617334583862063	60140.06668233135
0.6295362194138289	63429.2071125732
0.6420691097332495	73593.16337605746
0.6545400523636429	75283.68537581922
0.6667877858476	73299.12055819362
0.6789523814531654	80490.56201818076
0.6912887574731248	79750.52638686186
0.703851978042466	78542.37518830007
0.7161081887793227	68060.01965249417
0.7285895555928189	91152.6791674048
0.7409870766366312	70344.2712992217
0.7531605046017544	81219.4606203076
0.7655293690048683	87756.47033030668
0.7779178807393534	93489.78155527671
0.79033842267164	78884.35102480088
0.8025526895480448	67247.89855799326
0.8150109366597312	96261.5301109882
0.8274802188233217	80370.00351138331
0.8396997328974324	81096.81054242459
0.8521625167804894	83041.98696329101
0.8644452329228097	80878.97240532606
0.8767145955001444	79907.99690919937
0.8890350810998543	78370.1251143348
0.9014470999353944	83889.0719294562
0.914028607294468	77857.29406749815
0.9262028167094828	64004.85534816748
0.9385819110634503	86565.32394732535
0.9510318695235987	66255.55107752324
0.963130922072056	63874.73412414832
0.9756119218465212	66306.49844280994
0.9880066142651508	57792.67201482333
